seed,mode,round,firm_id,proposal_price,executed_price,quantity,profit,flagged
0,passive,20,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,20,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,21,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,21,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,22,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,22,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,23,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,23,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,24,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,24,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,25,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,25,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,26,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,26,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,27,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,27,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,28,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,28,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,29,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,29,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,30,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,30,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,31,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,31,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,32,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,32,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,33,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,33,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,34,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,34,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,35,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,35,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,36,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,36,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,37,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,37,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,38,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,38,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,39,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,39,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,40,0,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,passive,40,1,1.64,1.64,0.4470417053562546,0.2861066914280029,False
0,revision,1,0,2.0,2.0,0.37448694641850194,0.37448694641850194,False
0,revision,1,1,2.1,2.1,0.2510261071629961,0.27612871787929577,False
0,revision,2,0,2.05,2.05,0.2904607870701908,0.3049838264237003,False
0,revision,2,1,2.0,2.0,0.3547696064649046,0.3547696064649046,False
0,revision,3,0,1.98,1.98,0.3603265824566964,0.3531200508075625,False
0,revision,3,1,2.02,2.02,0.3070500592398952,0.31319106042469314,False
0,revision,4,0,2.01,2.01,0.30654032609534504,0.30960572935629843,False
0,revision,4,1,1.96,1.96,0.374409199780172,0.3594328317889651,False
0,revision,5,0,1.95,1.95,0.3547696064649047,0.3370311261416594,False
0,revision,5,1,1.95,1.95,0.3547696064649047,0.3370311261416594,False
0,revision,6,0,1.97,1.97,0.3511593679095114,0.3406245868722261,False
0,revision,6,1,1.98,1.98,0.33739021214686377,0.33064240790392646,False
0,revision,7,0,1.99,1.99,0.32380417676985274,0.3205661350021542,False
0,revision,7,1,1.96,1.96,0.3650881898362606,0.35048466224281016,False
0,revision,8,0,1.96,1.96,0.3555007953988522,0.3412807635828981,False
0,revision,8,1,1.97,1.97,0.34156140982946803,0.331314567534584,False
0,revision,9,0,1.97,1.97,0.34156140982946803,0.331314567534584,False
0,revision,9,1,1.96,1.96,0.3555007953988522,0.3412807635828981,False
0,revision,10,0,1.95,1.95,0.35977432464615183,0.3417856084138442,False
0,revision,10,1,1.96,1.96,0.34566737159818206,0.33184067673425477,False
0,revision,11,0,1.94,1.73,0.4200963508071451,0.3066703360892159,True
0,revision,11,1,1.96,1.72,0.4372408081189818,0.3148133818456669,True
0,revision,12,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,12,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,13,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,13,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,14,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,14,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,15,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,15,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,16,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,16,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,17,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,17,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,18,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,18,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,19,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,19,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,20,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,20,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,21,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,21,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,22,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,22,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,23,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,23,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,24,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,24,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,25,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,25,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,26,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,26,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,27,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,27,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,28,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,28,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,29,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,29,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,30,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,30,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,31,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,31,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,32,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,32,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,33,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,33,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,34,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,34,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,35,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,35,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,36,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,36,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,37,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,37,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,38,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,38,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,39,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,39,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,revision,40,0,1.73,1.73,0.4200963508071451,0.3066703360892159,False
0,revision,40,1,1.72,1.72,0.4372408081189818,0.3148133818456669,False
0,veto,1,0,2.0,2.0,0.37448694641850194,0.37448694641850194,False
0,veto,1,1,2.1,2.1,0.2510261071629961,0.27612871787929577,False
0,veto,2,0,2.05,2.05,0.24730917976320393,0.2596746387513641,False
0,veto,2,1,1.9,1.9,0.45062670595568977,0.40556403536012076,False
0,veto,3,0,1.95,1.95,0.3020641142811066,0.28696090856705125,False
0,veto,3,1,1.85,1.85,0.45062670595568965,0.38303270006233625,False
0,veto,4,0,1.82,1.82,0.4518954384219738,0.37055425950601856,False
0,veto,4,1,1.9,1.9,0.3281434374681099,0.2953290937212989,False
0,veto,5,0,1.88,1.88,0.3399148549289411,0.2991250723374681,False
0,veto,5,1,1.81,1.81,0.4497514782128367,0.3642986973523977,False
0,veto,6,0,1.8,1.8,0.4409054983951879,0.35272439871615036,False
0,veto,6,1,1.85,1.85,0.36098289073731504,0.30683545712671784,False
0,veto,7,0,1.83,1.83,0.36656626104238216,0.3042499966651772,False
0,veto,7,1,1.78,1.78,0.4477250422856265,0.3492255329827887,False
0,veto,8,0,1.78,1.78,0.4344608529573045,0.33887946530669755,False
0,veto,8,1,1.81,1.81,0.38533220944140123,0.31211908964753504,False
0,veto,9,0,1.81,1.81,0.3718758912990748,0.3012194719522506,False
0,veto,9,1,1.76,1.76,0.4542102393259615,0.34519978188773076,False
0,veto,10,0,1.77,1.77,0.4169239363419187,0.3210314309832774,False
0,veto,10,1,1.77,1.77,0.4169239363419187,0.3210314309832774,False
0,veto,11,0,1.79,1.5908400000000003,0.45565706901950054,0.2692204226594818,True
0,veto,11,1,1.74,1.5908400000000003,0.45565706901950054,0.2692204226594818,True
0,veto,12,0,1.58,1.58,0.45737829436274574,0.2652794107303926,False
0,veto,12,1,1.58,1.58,0.45737829436274574,0.2652794107303926,False
0,veto,13,0,1.585,1.585,0.4440545592824307,0.25977191718022197,False
0,veto,13,1,1.57,1.57,0.47151335970617775,0.26876261503252136,False
0,veto,14,0,1.579,1.579,0.45837119587633596,0.2653969224123985,False
0,veto,14,1,1.58,1.58,0.45654137317799004,0.26479399644323426,False
0,veto,15,0,1.58,1.58,0.45067548747091224,0.26139178273312913,False
0,veto,15,1,1.572,1.572,0.46533033002563445,0.26616894877466296,False
0,veto,16,0,1.5785,1.5785,0.44964224624201876,0.26011803945100787,False
0,veto,16,1,1.569,1.569,0.4670574447932293,0.26575568608734745,False
0,veto,17,0,1.581,1.581,0.4521999176591954,0.2627281521599925,False
0,veto,17,1,1.575,1.575,0.46318399740925015,0.2663307985103188,False
0,veto,18,0,1.5795,1.5795,0.45620029277310176,0.26436806966201243,False
0,veto,18,1,1.578,1.578,0.4589457225828849,0.2652706276529075,False
0,veto,19,0,1.5815,1.5815,0.4500287637532842,0.2616917261225347,False
0,veto,19,1,1.573,1.573,0.4655928315640325,0.26678469248619063,False
0,veto,20,0,1.579,1.579,0.4508266522043033,0.2610286316262916,False
0,veto,20,1,1.571,1.571,0.4654864102590455,0.265792740257915,False
0,veto,21,0,1.581,1.581,0.451361988317641,0.2622413152125494,False
0,veto,21,1,1.574,1.574,0.4641787208977355,0.2664385857953002,False
0,veto,22,0,1.5788,1.5788,0.45186408864305744,0.26153893450660165,True
0,veto,22,1,1.572,1.572,0.4643234713053551,0.26559302558666315,True
0,veto,23,0,1.578,1.578,0.45349617316707663,0.2621207880905703,False
0,veto,23,1,1.573,1.573,0.46265740356205753,0.2651026922410589,False
0,veto,24,0,1.5805,1.5805,0.4497610309156499,0.26108627844653476,False
0,veto,24,1,1.5715,1.5715,0.4662474022224938,0.2664603903701551,False
0,veto,25,0,1.5785,1.5785,0.4525809655385889,0.2618180885640737,False
0,veto,25,1,1.5725,1.5725,0.4635743010627657,0.26539628735843335,False
0,veto,26,0,1.58,1.58,0.44983652034940463,0.2609051818026547,False
0,veto,26,1,1.571,1.571,0.46632565878534393,0.2662719511664314,False
0,veto,27,0,1.578,1.578,0.4528246907419949,0.26173267124887306,False
0,veto,27,1,1.5722,1.5722,0.46345303565578844,0.26518782700224214,False
0,veto,28,0,1.5805,1.5805,0.4495093808584937,0.2609401955883556,False
0,veto,28,1,1.5712,1.5712,0.46654604719728066,0.26649110215908667,False
0,veto,29,0,1.5785,1.5785,0.45249704235501403,0.26176953900237565,False
0,veto,29,1,1.5724,1.5724,0.46367377177813823,0.26540686696580634,False
0,veto,30,0,1.5802,1.5802,0.44989023538568096,0.26102631457077213,False
0,veto,30,1,1.5713,1.5713,0.46619482756016073,0.2663371049851198,False
0,veto,31,0,1.5782,1.5782,0.4527104162601563,0.2617571626816224,False
0,veto,31,1,1.5723,1.5723,0.4635214505166437,0.26527332613067517,False
0,veto,32,0,1.5804,1.5804,0.449608363135196,0.26095269396366777,False
0,veto,32,1,1.5712,1.5712,0.4664621587742408,0.26644318509184634,False
0,veto,33,0,1.5783,1.5783,0.45261131265799703,0.2617451221101197,False
0,veto,33,1,1.5723,1.5723,0.46360538532335127,0.26532136202055395,False
0,veto,34,0,1.5803,1.5803,0.44970734940228174,0.26096517485814413,False
0,veto,34,1,1.5712,1.5712,0.4663782669693128,0.26639526609287145,False
0,veto,35,0,1.5784,1.5784,0.4525122128128781,0.26173306389096873,False
0,veto,35,1,1.5723,1.5723,0.463689316948071,0.26536939608938104,False
0,veto,36,0,1.5802,1.5802,0.44980633965207306,0.2609776382661328,False
0,veto,36,1,1.5712,1.5712,0.46629437178900396,0.26634734516587905,False
0,veto,37,0,1.5785,1.5785,0.45241311673251366,0.2617209880297592,False
0,veto,37,1,1.5723,1.5723,0.4637732453842695,0.26541742833341747,False
0,veto,38,0,1.5803,1.5803,0.44970734940228174,0.26096517485814413,False
0,veto,38,1,1.5712,1.5712,0.4663782669693128,0.26639526609287145,False
0,veto,39,0,1.5784,1.5784,0.4525122128128781,0.26173306389096873,False
0,veto,39,1,1.5723,1.5723,0.463689316948071,0.26536939608938104,False
0,veto,40,0,1.5804,1.5804,0.449608363135196,0.26095269396366777,False
0,veto,40,1,1.5712,1.5712,0.4664621587742408,0.26644318509184634,False
1,passive,1,0,2.0,2.0,0.3547696064649046,0.3547696064649046,False
1,passive,1,1,2.05,2.05,0.2904607870701908,0.3049838264237003,False
1,passive,2,0,1.95,1.95,0.3547696064649047,0.3370311261416594,False
1,passive,2,1,1.95,1.95,0.3547696064649047,0.3370311261416594,False
1,passive,3,0,2.05,2.05,0.2383630849690557,0.25028123921750844,False
1,passive,3,1,1.88,1.88,0.470499585606173,0.4140396353334322,False
1,passive,4,0,1.96,1.96,0.3201646476885742,0.30735806178103126,False
1,passive,4,1,1.9,1.9,0.40700903633705193,0.3663081327033467,False
1,passive,5,0,1.93,1.93,0.33035650280394335,0.3072315476076673,False
1,passive,5,1,1.87,1.87,0.41996542349266347,0.36536991843861727,False
1,passive,6,0,1.95,1.95,0.3020641142811066,0.28696090856705125,False
1,passive,6,1,1.85,1.85,0.45062670595568965,0.38303270006233625,False
1,passive,7,0,1.91,1.91,0.3135286656331238,0.28531108572614267,False
1,passive,7,1,1.81,1.81,0.46772980681000564,0.3788611435161046,False
1,passive,8,0,1.87,1.87,0.3673745803996243,0.3196158849476732,False
1,passive,8,1,1.84,1.84,0.41421368275087067,0.3479394935107314,False
1,passive,9,0,1.89,1.89,0.3370218994596708,0.29994949051910696,False
1,passive,9,1,1.82,1.82,0.4459237225856805,0.36565745252025805,False
1,passive,10,0,1.86,1.86,0.37671932843464534,0.32397862245379505,False
1,passive,10,1,1.84,1.84,0.4080951766364466,0.3427999483746152,False
1,passive,11,0,1.85,1.85,0.3736490036951348,0.31760165314086464,True
1,passive,11,1,1.82,1.82,0.4212880752620351,0.3454562217148688,True
1,passive,12,0,1.86,1.86,0.3455020447770295,0.2971317585082454,True
1,passive,12,1,1.79,1.79,0.45714405566803196,0.36114380397774526,True
1,passive,13,0,1.83,1.83,0.35998854827206056,0.2987904950658103,True
1,passive,13,1,1.77,1.77,0.4576351361162931,0.3523790548095457,True
1,passive,14,0,1.84,1.84,0.37026021178158147,0.3110185778965285,True
1,passive,14,1,1.8,1.8,0.43450438362141586,0.3476035068971327,True
1,passive,15,0,1.85,1.85,0.348196513736782,0.2959670366762647,True
1,passive,15,1,1.78,1.78,0.4607091878770983,0.3593531665441367,True
1,passive,16,0,1.83,1.83,0.37311652689110825,0.3096867173196199,True
1,passive,16,1,1.79,1.79,0.43785630045342366,0.34590647735820473,True
1,passive,17,0,1.84,1.84,0.35082521713338044,0.2946931823920396,True
1,passive,17,1,1.77,1.77,0.46418730370893035,0.35742422385587636,True
1,passive,18,0,1.82,1.82,0.3759026653674793,0.30824018560133304,True
1,passive,18,1,1.78,1.78,0.44112586424353367,0.3440781741099563,True
1,passive,19,0,1.83,1.83,0.35338850752936773,0.29331246124937527,True
1,passive,19,1,1.76,1.76,0.4675788696495394,0.3553599409336499,True
1,passive,20,0,1.81,1.81,0.37861903506310873,0.30668141840111807,True
1,passive,20,1,1.77,1.77,0.4443135536109875,0.3421214362804604,True
1,passive,21,0,1.82,1.82,0.3558868221846512,0.291827194191414,True
1,passive,21,1,1.75,1.75,0.4708844642505445,0.35316334818790834,True
1,passive,22,0,1.8,1.8,0.38126613246227053,0.30501290596981645,True
1,passive,22,1,1.76,1.76,0.447419951185478,0.3400391629009633,True
1,passive,23,0,1.79,1.79,0.37691568126370645,0.2977633881983281,True
1,passive,23,1,1.74,1.74,0.4603658526893106,0.3406707309900898,True
1,passive,24,0,1.81,1.81,0.3651080041592076,0.29573748336895817,True
1,passive,24,1,1.75,1.75,0.4641432400629366,0.34810743004720246,True
1,passive,25,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,25,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,26,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,26,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,27,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,27,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,28,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,28,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,29,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,29,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,30,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,30,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,31,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,31,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,32,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,32,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,33,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,33,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,34,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,34,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,35,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,35,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,36,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,36,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,37,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,37,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,38,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,38,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,39,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,39,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,passive,40,0,1.8,1.8,0.37442922164689685,0.2995433773175175,True
1,passive,40,1,1.75,1.75,0.45732888405528543,0.3429966630414641,True
1,revision,1,0,2.0,2.0,0.3333333333333333,0.3333333333333333,False
1,revision,1,1,2.0,2.0,0.3333333333333333,0.3333333333333333,False
1,revision,2,0,1.9,1.9,0.45062670595568977,0.40556403536012076,False
1,revision,2,1,2.05,2.05,0.24730917976320393,0.2596746387513641,False
1,revision,3,0,1.8,1.8,0.500465282520298,0.4003722260162384,False
1,revision,3,1,1.95,1.95,0.274661170508224,0.26092811198281274,False
1,revision,4,0,1.88,1.88,0.3641288985013547,0.3204334306811921,False
1,revision,4,1,1.85,1.85,0.4105541866293431,0.3489710586349417,False
1,revision,5,0,1.82,1.82,0.4398736456391433,0.3606963894240975,False
1,revision,5,1,1.88,1.88,0.3460168650086665,0.3044948412076265,False
1,revision,6,0,1.85,1.85,0.36733340645611795,0.3122333954877003,False
1,revision,6,1,1.81,1.81,0.4310697457547077,0.3491664940613132,False
1,revision,7,0,1.8,1.8,0.43450438362141586,0.3476035068971327,False
1,revision,7,1,1.84,1.84,0.37026021178158147,0.3110185778965285,False
1,revision,8,0,1.83,1.83,0.3925528382503169,0.32581885574776304,False
1,revision,8,1,1.82,1.82,0.4085732234907317,0.33503004326240005,False
1,revision,9,0,1.79,1.79,0.42465966938718436,0.33548113881587566,False
1,revision,9,1,1.81,1.81,0.3920102824624543,0.317528328794588,False
1,revision,10,0,1.78,1.78,0.42773442719952354,0.33363285321562836,False
1,revision,10,1,1.8,1.8,0.3948486416602046,0.3158789133281637,False
1,revision,11,0,1.79,1.68,0.4694436566764173,0.31922168653996374,True
1,revision,11,1,1.81,1.72,0.40003349630639545,0.28802411734060474,True
1,revision,12,0,1.67,1.65,0.4764761910752884,0.3097095241989374,True
1,revision,12,1,1.71,1.69,0.4060262268150847,0.2801580965024084,True
1,revision,13,0,1.66,1.63,0.4886705540111165,0.3078624490270033,True
1,revision,13,1,1.7,1.68,0.4000896106925559,0.272060935270938,True
1,revision,14,0,1.63,1.63,0.472912041588949,0.2979345862010378,False
1,revision,14,1,1.66,1.66,0.4194353544548731,0.27682733394021625,False
1,revision,15,0,1.63,1.63,0.46495321353970204,0.2929205245300122,False
1,revision,15,1,1.65,1.65,0.429205911723495,0.2789838426202717,False
1,revision,16,0,1.63,1.63,0.45694918849130733,0.2878779887495236,False
1,revision,16,1,1.64,1.64,0.4390319545316724,0.2809804509002703,False
1,revision,17,0,1.63,1.63,0.4489060340532828,0.28281080145356813,False
1,revision,17,1,1.63,1.63,0.4489060340532828,0.28281080145356813,False
1,revision,18,0,1.63,1.63,0.44082994015404436,0.2777228622970479,False
1,revision,18,1,1.62,1.62,0.4588205512989147,0.28446874180532716,False
1,revision,19,0,1.63,1.63,0.4327272003894568,0.27261813624535775,False
1,revision,19,1,1.61,1.61,0.46876778001308844,0.285948345807984,False
1,revision,20,0,1.63,1.63,0.42460419268261024,0.2675006413900444,False
1,revision,20,1,1.6,1.6,0.47873989041704523,0.2872439342502272,False
1,revision,21,0,1.59,1.59,0.4557926602449074,0.2689176695444954,False
1,revision,21,1,1.59,1.59,0.4557926602449074,0.2689176695444954,False
1,revision,22,0,1.59,1.59,0.44746917368025696,0.26400681247135166,False
1,revision,22,1,1.58,1.58,0.4657307370853765,0.2701238275095184,False
1,revision,23,0,1.58,1.58,0.4489973271844301,0.2604184497669695,False
1,revision,23,1,1.57,1.57,0.4673212557171397,0.26637311575876965,False
1,revision,24,0,1.58,1.58,0.45737829436274574,0.2652794107303926,False
1,revision,24,1,1.58,1.58,0.45737829436274574,0.2652794107303926,False
1,revision,25,0,1.58,1.58,0.4489973271844301,0.2604184497669695,False
1,revision,25,1,1.57,1.57,0.4673212557171397,0.26637311575876965,False
1,revision,26,0,1.58,1.58,0.4405944238984117,0.2555447658610788,False
1,revision,26,1,1.56,1.56,0.47729024149884813,0.26728253523935497,False
1,revision,27,0,1.58,1.58,0.43217624253861403,0.2506622206723962,False
1,revision,27,1,1.55,1.55,0.48727735278969203,0.26800254403433066,False
